"","Country.Region","CRPS","Province.State","Date","Lat","Long","confirmed","recovered","deaths","active","new_confirmed","new_deaths","new_recovered","recoveredOverDeaths","recoveredOverConfirmed","deathsOverConfirmed","Region"
"1","Afghanistan","Afghanistan","",2020-01-22,33,65,0,0,0,0,0,0,0,,,,"MENA"
"2","Afghanistan","Afghanistan","",2020-01-23,33,65,0,0,0,0,0,0,0,,,,"MENA"
"3","Afghanistan","Afghanistan","",2020-01-24,33,65,0,0,0,0,0,0,0,,,,"MENA"
"4","Afghanistan","Afghanistan","",2020-01-25,33,65,0,0,0,0,0,0,0,,,,"MENA"
"5","Afghanistan","Afghanistan","",2020-01-26,33,65,0,0,0,0,0,0,0,,,,"MENA"
"6","Afghanistan","Afghanistan","",2020-01-27,33,65,0,0,0,0,0,0,0,,,,"MENA"
"7","Afghanistan","Afghanistan","",2020-01-28,33,65,0,0,0,0,0,0,0,,,,"MENA"
"8","Afghanistan","Afghanistan","",2020-01-29,33,65,0,0,0,0,0,0,0,,,,"MENA"
"9","Afghanistan","Afghanistan","",2020-01-30,33,65,0,0,0,0,0,0,0,,,,"MENA"
"10","Afghanistan","Afghanistan","",2020-01-31,33,65,0,0,0,0,0,0,0,,,,"MENA"
"11","Afghanistan","Afghanistan","",2020-02-01,33,65,0,0,0,0,0,0,0,,,,"MENA"
"12","Afghanistan","Afghanistan","",2020-02-02,33,65,0,0,0,0,0,0,0,,,,"MENA"
"13","Afghanistan","Afghanistan","",2020-02-03,33,65,0,0,0,0,0,0,0,,,,"MENA"
"14","Afghanistan","Afghanistan","",2020-02-04,33,65,0,0,0,0,0,0,0,,,,"MENA"
"15","Afghanistan","Afghanistan","",2020-02-05,33,65,0,0,0,0,0,0,0,,,,"MENA"
"16","Afghanistan","Afghanistan","",2020-02-06,33,65,0,0,0,0,0,0,0,,,,"MENA"
"17","Afghanistan","Afghanistan","",2020-02-07,33,65,0,0,0,0,0,0,0,,,,"MENA"
"18","Afghanistan","Afghanistan","",2020-02-08,33,65,0,0,0,0,0,0,0,,,,"MENA"
"19","Afghanistan","Afghanistan","",2020-02-09,33,65,0,0,0,0,0,0,0,,,,"MENA"
"20","Afghanistan","Afghanistan","",2020-02-10,33,65,0,0,0,0,0,0,0,,,,"MENA"
"21","Afghanistan","Afghanistan","",2020-02-11,33,65,0,0,0,0,0,0,0,,,,"MENA"
"22","Afghanistan","Afghanistan","",2020-02-12,33,65,0,0,0,0,0,0,0,,,,"MENA"
"23","Afghanistan","Afghanistan","",2020-02-13,33,65,0,0,0,0,0,0,0,,,,"MENA"
"24","Afghanistan","Afghanistan","",2020-02-14,33,65,0,0,0,0,0,0,0,,,,"MENA"
"25","Afghanistan","Afghanistan","",2020-02-15,33,65,0,0,0,0,0,0,0,,,,"MENA"
"26","Afghanistan","Afghanistan","",2020-02-16,33,65,0,0,0,0,0,0,0,,,,"MENA"
"27","Afghanistan","Afghanistan","",2020-02-17,33,65,0,0,0,0,0,0,0,,,,"MENA"
"28","Afghanistan","Afghanistan","",2020-02-18,33,65,0,0,0,0,0,0,0,,,,"MENA"
"29","Afghanistan","Afghanistan","",2020-02-19,33,65,0,0,0,0,0,0,0,,,,"MENA"
"30","Afghanistan","Afghanistan","",2020-02-20,33,65,0,0,0,0,0,0,0,,,,"MENA"
"31","Afghanistan","Afghanistan","",2020-02-21,33,65,0,0,0,0,0,0,0,,,,"MENA"
"32","Afghanistan","Afghanistan","",2020-02-22,33,65,0,0,0,0,0,0,0,,,,"MENA"
"33","Afghanistan","Afghanistan","",2020-02-23,33,65,0,0,0,0,0,0,0,,,,"MENA"
"34","Afghanistan","Afghanistan","",2020-02-24,33,65,1,0,0,1,1,0,0,,0,0,"MENA"
"35","Afghanistan","Afghanistan","",2020-02-25,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"36","Afghanistan","Afghanistan","",2020-02-26,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"37","Afghanistan","Afghanistan","",2020-02-27,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"38","Afghanistan","Afghanistan","",2020-02-28,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"39","Afghanistan","Afghanistan","",2020-02-29,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"40","Afghanistan","Afghanistan","",2020-03-01,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"41","Afghanistan","Afghanistan","",2020-03-02,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"42","Afghanistan","Afghanistan","",2020-03-03,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"43","Afghanistan","Afghanistan","",2020-03-04,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"44","Afghanistan","Afghanistan","",2020-03-05,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"45","Afghanistan","Afghanistan","",2020-03-06,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"46","Afghanistan","Afghanistan","",2020-03-07,33,65,1,0,0,1,0,0,0,,0,0,"MENA"
"47","Afghanistan","Afghanistan","",2020-03-08,33,65,4,0,0,4,3,0,0,,0,0,"MENA"
"48","Afghanistan","Afghanistan","",2020-03-09,33,65,4,0,0,4,0,0,0,,0,0,"MENA"
"49","Afghanistan","Afghanistan","",2020-03-10,33,65,5,0,0,5,1,0,0,,0,0,"MENA"
"50","Afghanistan","Afghanistan","",2020-03-11,33,65,7,0,0,7,2,0,0,,0,0,"MENA"
"51","Afghanistan","Afghanistan","",2020-03-12,33,65,7,0,0,7,0,0,0,,0,0,"MENA"
"52","Afghanistan","Afghanistan","",2020-03-13,33,65,7,0,0,7,0,0,0,,0,0,"MENA"
"53","Afghanistan","Afghanistan","",2020-03-14,33,65,11,0,0,11,4,0,0,,0,0,"MENA"
"54","Afghanistan","Afghanistan","",2020-03-15,33,65,16,0,0,16,5,0,0,,0,0,"MENA"
"55","Afghanistan","Afghanistan","",2020-03-16,33,65,21,1,0,20,5,0,1,,0.0476190476190476,0,"MENA"
"56","Afghanistan","Afghanistan","",2020-03-17,33,65,22,1,0,21,1,0,0,,0.0454545454545455,0,"MENA"
"57","Afghanistan","Afghanistan","",2020-03-18,33,65,22,1,0,21,0,0,0,,0.0454545454545455,0,"MENA"
"58","Afghanistan","Afghanistan","",2020-03-19,33,65,22,1,0,21,0,0,0,,0.0454545454545455,0,"MENA"
"59","Afghanistan","Afghanistan","",2020-03-20,33,65,24,1,0,23,2,0,0,,0.0416666666666667,0,"MENA"
"60","Afghanistan","Afghanistan","",2020-03-21,33,65,24,1,0,23,0,0,0,,0.0416666666666667,0,"MENA"
"61","Afghanistan","Afghanistan","",2020-03-22,33,65,40,1,1,38,16,1,0,1,0.025,0.025,"MENA"
"62","Afghanistan","Afghanistan","",2020-03-23,33,65,40,1,1,38,0,0,0,1,0.025,0.025,"MENA"
"63","Afghanistan","Afghanistan","",2020-03-24,33,65,74,1,1,72,34,0,0,1,0.0135135135135135,0.0135135135135135,"MENA"
"64","Afghanistan","Afghanistan","",2020-03-25,33,65,84,2,2,80,10,1,1,1,0.0238095238095238,0.0238095238095238,"MENA"
"65","Afghanistan","Afghanistan","",2020-03-26,33,65,94,2,4,88,10,2,0,0.5,0.0212765957446809,0.0425531914893617,"MENA"
"66","Afghanistan","Afghanistan","",2020-03-27,33,65,110,2,4,104,16,0,0,0.5,0.0181818181818182,0.0363636363636364,"MENA"
"67","Afghanistan","Afghanistan","",2020-03-28,33,65,110,2,4,104,0,0,0,0.5,0.0181818181818182,0.0363636363636364,"MENA"
"68","Afghanistan","Afghanistan","",2020-03-29,33,65,120,2,4,114,10,0,0,0.5,0.0166666666666667,0.0333333333333333,"MENA"
"69","Albania","Albania","",2020-01-22,41.1533,20.1683,0,0,0,0,-120,-4,-2,,,,"Europe"
"70","Albania","Albania","",2020-01-23,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"71","Albania","Albania","",2020-01-24,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"72","Albania","Albania","",2020-01-25,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"73","Albania","Albania","",2020-01-26,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"74","Albania","Albania","",2020-01-27,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"75","Albania","Albania","",2020-01-28,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"76","Albania","Albania","",2020-01-29,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"77","Albania","Albania","",2020-01-30,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"78","Albania","Albania","",2020-01-31,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"79","Albania","Albania","",2020-02-01,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"80","Albania","Albania","",2020-02-02,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"81","Albania","Albania","",2020-02-03,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"82","Albania","Albania","",2020-02-04,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"83","Albania","Albania","",2020-02-05,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"84","Albania","Albania","",2020-02-06,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"85","Albania","Albania","",2020-02-07,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"86","Albania","Albania","",2020-02-08,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"87","Albania","Albania","",2020-02-09,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"88","Albania","Albania","",2020-02-10,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"89","Albania","Albania","",2020-02-11,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"90","Albania","Albania","",2020-02-12,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"91","Albania","Albania","",2020-02-13,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"92","Albania","Albania","",2020-02-14,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"93","Albania","Albania","",2020-02-15,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"94","Albania","Albania","",2020-02-16,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"95","Albania","Albania","",2020-02-17,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"96","Albania","Albania","",2020-02-18,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"97","Albania","Albania","",2020-02-19,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"98","Albania","Albania","",2020-02-20,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"99","Albania","Albania","",2020-02-21,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"100","Albania","Albania","",2020-02-22,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"101","Albania","Albania","",2020-02-23,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"102","Albania","Albania","",2020-02-24,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"103","Albania","Albania","",2020-02-25,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"104","Albania","Albania","",2020-02-26,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"105","Albania","Albania","",2020-02-27,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"106","Albania","Albania","",2020-02-28,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"107","Albania","Albania","",2020-02-29,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"108","Albania","Albania","",2020-03-01,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"109","Albania","Albania","",2020-03-02,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"110","Albania","Albania","",2020-03-03,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"111","Albania","Albania","",2020-03-04,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"112","Albania","Albania","",2020-03-05,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"113","Albania","Albania","",2020-03-06,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"114","Albania","Albania","",2020-03-07,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"115","Albania","Albania","",2020-03-08,41.1533,20.1683,0,0,0,0,0,0,0,,,,"Europe"
"116","Albania","Albania","",2020-03-09,41.1533,20.1683,2,0,0,2,2,0,0,,0,0,"Europe"
"117","Albania","Albania","",2020-03-10,41.1533,20.1683,10,0,0,10,8,0,0,,0,0,"Europe"
"118","Albania","Albania","",2020-03-11,41.1533,20.1683,12,0,1,11,2,1,0,0,0,0.0833333333333333,"Europe"
"119","Albania","Albania","",2020-03-12,41.1533,20.1683,23,0,1,22,11,0,0,0,0,0.0434782608695652,"Europe"
"120","Albania","Albania","",2020-03-13,41.1533,20.1683,33,0,1,32,10,0,0,0,0,0.0303030303030303,"Europe"
"121","Albania","Albania","",2020-03-14,41.1533,20.1683,38,0,1,37,5,0,0,0,0,0.0263157894736842,"Europe"
"122","Albania","Albania","",2020-03-15,41.1533,20.1683,42,0,1,41,4,0,0,0,0,0.0238095238095238,"Europe"
"123","Albania","Albania","",2020-03-16,41.1533,20.1683,51,0,1,50,9,0,0,0,0,0.0196078431372549,"Europe"
"124","Albania","Albania","",2020-03-17,41.1533,20.1683,55,0,1,54,4,0,0,0,0,0.0181818181818182,"Europe"
"125","Albania","Albania","",2020-03-18,41.1533,20.1683,59,0,2,57,4,1,0,0,0,0.0338983050847458,"Europe"
"126","Albania","Albania","",2020-03-19,41.1533,20.1683,64,0,2,62,5,0,0,0,0,0.03125,"Europe"
"127","Albania","Albania","",2020-03-20,41.1533,20.1683,70,0,2,68,6,0,0,0,0,0.0285714285714286,"Europe"
"128","Albania","Albania","",2020-03-21,41.1533,20.1683,76,2,2,72,6,0,2,1,0.0263157894736842,0.0263157894736842,"Europe"
"129","Albania","Albania","",2020-03-22,41.1533,20.1683,89,2,2,85,13,0,0,1,0.0224719101123595,0.0224719101123595,"Europe"
"130","Albania","Albania","",2020-03-23,41.1533,20.1683,104,2,4,98,15,2,0,0.5,0.0192307692307692,0.0384615384615385,"Europe"
"131","Albania","Albania","",2020-03-24,41.1533,20.1683,123,10,5,108,19,1,8,2,0.0813008130081301,0.040650406504065,"Europe"
"132","Albania","Albania","",2020-03-25,41.1533,20.1683,146,17,5,124,23,0,7,3.4,0.116438356164384,0.0342465753424658,"Europe"
"133","Albania","Albania","",2020-03-26,41.1533,20.1683,174,17,6,151,28,1,0,2.83333333333333,0.0977011494252874,0.0344827586206897,"Europe"
"134","Albania","Albania","",2020-03-27,41.1533,20.1683,186,31,8,147,12,2,14,3.875,0.166666666666667,0.043010752688172,"Europe"
"135","Albania","Albania","",2020-03-28,41.1533,20.1683,197,31,10,156,11,2,0,3.1,0.157360406091371,0.050761421319797,"Europe"
"136","Albania","Albania","",2020-03-29,41.1533,20.1683,212,33,10,169,15,0,2,3.3,0.155660377358491,0.0471698113207547,"Europe"
"137","Algeria","Algeria","",2020-01-22,28.0339,1.6596,0,0,0,0,-212,-10,-33,,,,"Africa"
"138","Algeria","Algeria","",2020-01-23,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"139","Algeria","Algeria","",2020-01-24,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"140","Algeria","Algeria","",2020-01-25,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"141","Algeria","Algeria","",2020-01-26,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"142","Algeria","Algeria","",2020-01-27,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"143","Algeria","Algeria","",2020-01-28,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"144","Algeria","Algeria","",2020-01-29,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"145","Algeria","Algeria","",2020-01-30,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"146","Algeria","Algeria","",2020-01-31,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"147","Algeria","Algeria","",2020-02-01,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"148","Algeria","Algeria","",2020-02-02,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"149","Algeria","Algeria","",2020-02-03,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"150","Algeria","Algeria","",2020-02-04,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"151","Algeria","Algeria","",2020-02-05,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"152","Algeria","Algeria","",2020-02-06,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"153","Algeria","Algeria","",2020-02-07,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"154","Algeria","Algeria","",2020-02-08,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"155","Algeria","Algeria","",2020-02-09,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"156","Algeria","Algeria","",2020-02-10,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"157","Algeria","Algeria","",2020-02-11,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"158","Algeria","Algeria","",2020-02-12,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"159","Algeria","Algeria","",2020-02-13,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"160","Algeria","Algeria","",2020-02-14,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"161","Algeria","Algeria","",2020-02-15,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"162","Algeria","Algeria","",2020-02-16,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"163","Algeria","Algeria","",2020-02-17,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"164","Algeria","Algeria","",2020-02-18,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"165","Algeria","Algeria","",2020-02-19,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"166","Algeria","Algeria","",2020-02-20,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"167","Algeria","Algeria","",2020-02-21,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"168","Algeria","Algeria","",2020-02-22,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"169","Algeria","Algeria","",2020-02-23,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"170","Algeria","Algeria","",2020-02-24,28.0339,1.6596,0,0,0,0,0,0,0,,,,"Africa"
"171","Algeria","Algeria","",2020-02-25,28.0339,1.6596,1,0,0,1,1,0,0,,0,0,"Africa"
"172","Algeria","Algeria","",2020-02-26,28.0339,1.6596,1,0,0,1,0,0,0,,0,0,"Africa"
"173","Algeria","Algeria","",2020-02-27,28.0339,1.6596,1,0,0,1,0,0,0,,0,0,"Africa"
"174","Algeria","Algeria","",2020-02-28,28.0339,1.6596,1,0,0,1,0,0,0,,0,0,"Africa"
"175","Algeria","Algeria","",2020-02-29,28.0339,1.6596,1,0,0,1,0,0,0,,0,0,"Africa"
"176","Algeria","Algeria","",2020-03-01,28.0339,1.6596,1,0,0,1,0,0,0,,0,0,"Africa"
"177","Algeria","Algeria","",2020-03-02,28.0339,1.6596,3,0,0,3,2,0,0,,0,0,"Africa"
"178","Algeria","Algeria","",2020-03-03,28.0339,1.6596,5,0,0,5,2,0,0,,0,0,"Africa"
"179","Algeria","Algeria","",2020-03-04,28.0339,1.6596,12,0,0,12,7,0,0,,0,0,"Africa"
"180","Algeria","Algeria","",2020-03-05,28.0339,1.6596,12,0,0,12,0,0,0,,0,0,"Africa"
"181","Algeria","Algeria","",2020-03-06,28.0339,1.6596,17,0,0,17,5,0,0,,0,0,"Africa"
"182","Algeria","Algeria","",2020-03-07,28.0339,1.6596,17,0,0,17,0,0,0,,0,0,"Africa"
"183","Algeria","Algeria","",2020-03-08,28.0339,1.6596,19,0,0,19,2,0,0,,0,0,"Africa"
"184","Algeria","Algeria","",2020-03-09,28.0339,1.6596,20,0,0,20,1,0,0,,0,0,"Africa"
"185","Algeria","Algeria","",2020-03-10,28.0339,1.6596,20,0,0,20,0,0,0,,0,0,"Africa"
"186","Algeria","Algeria","",2020-03-11,28.0339,1.6596,20,0,0,20,0,0,0,,0,0,"Africa"
"187","Algeria","Algeria","",2020-03-12,28.0339,1.6596,24,8,1,15,4,1,8,8,0.333333333333333,0.0416666666666667,"Africa"
"188","Algeria","Algeria","",2020-03-13,28.0339,1.6596,26,8,2,16,2,1,0,4,0.307692307692308,0.0769230769230769,"Africa"
"189","Algeria","Algeria","",2020-03-14,28.0339,1.6596,37,12,3,22,11,1,4,4,0.324324324324324,0.0810810810810811,"Africa"
"190","Algeria","Algeria","",2020-03-15,28.0339,1.6596,48,12,4,32,11,1,0,3,0.25,0.0833333333333333,"Africa"
"191","Algeria","Algeria","",2020-03-16,28.0339,1.6596,54,12,4,38,6,0,0,3,0.222222222222222,0.0740740740740741,"Africa"
"192","Algeria","Algeria","",2020-03-17,28.0339,1.6596,60,12,4,44,6,0,0,3,0.2,0.0666666666666667,"Africa"
"193","Algeria","Algeria","",2020-03-18,28.0339,1.6596,74,12,7,55,14,3,0,1.71428571428571,0.162162162162162,0.0945945945945946,"Africa"
"194","Algeria","Algeria","",2020-03-19,28.0339,1.6596,87,32,9,46,13,2,20,3.55555555555556,0.367816091954023,0.103448275862069,"Africa"
"195","Algeria","Algeria","",2020-03-20,28.0339,1.6596,90,32,11,47,3,2,0,2.90909090909091,0.355555555555556,0.122222222222222,"Africa"
"196","Algeria","Algeria","",2020-03-21,28.0339,1.6596,139,32,15,92,49,4,0,2.13333333333333,0.23021582733813,0.107913669064748,"Africa"
"197","Algeria","Algeria","",2020-03-22,28.0339,1.6596,201,65,17,119,62,2,33,3.82352941176471,0.323383084577114,0.0845771144278607,"Africa"
"198","Algeria","Algeria","",2020-03-23,28.0339,1.6596,230,65,17,148,29,0,0,3.82352941176471,0.282608695652174,0.0739130434782609,"Africa"
"199","Algeria","Algeria","",2020-03-24,28.0339,1.6596,264,24,19,221,34,2,-41,1.26315789473684,0.0909090909090909,0.071969696969697,"Africa"
"200","Algeria","Algeria","",2020-03-25,28.0339,1.6596,302,65,21,216,38,2,41,3.0952380952381,0.21523178807947,0.0695364238410596,"Africa"
"201","Algeria","Algeria","",2020-03-26,28.0339,1.6596,367,29,25,313,65,4,-36,1.16,0.0790190735694823,0.0681198910081744,"Africa"
"202","Algeria","Algeria","",2020-03-27,28.0339,1.6596,409,29,26,354,42,1,0,1.11538461538462,0.0709046454767726,0.0635696821515892,"Africa"
"203","Algeria","Algeria","",2020-03-28,28.0339,1.6596,454,31,29,394,45,3,2,1.06896551724138,0.0682819383259912,0.0638766519823789,"Africa"
"204","Algeria","Algeria","",2020-03-29,28.0339,1.6596,511,31,31,449,57,2,0,1,0.060665362035225,0.060665362035225,"Africa"
"205","Andorra","Andorra","",2020-01-22,42.5063,1.5218,0,0,0,0,-511,-31,-31,,,,""
"206","Andorra","Andorra","",2020-01-23,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"207","Andorra","Andorra","",2020-01-24,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"208","Andorra","Andorra","",2020-01-25,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"209","Andorra","Andorra","",2020-01-26,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"210","Andorra","Andorra","",2020-01-27,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"211","Andorra","Andorra","",2020-01-28,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"212","Andorra","Andorra","",2020-01-29,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"213","Andorra","Andorra","",2020-01-30,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"214","Andorra","Andorra","",2020-01-31,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"215","Andorra","Andorra","",2020-02-01,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"216","Andorra","Andorra","",2020-02-02,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"217","Andorra","Andorra","",2020-02-03,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"218","Andorra","Andorra","",2020-02-04,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"219","Andorra","Andorra","",2020-02-05,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"220","Andorra","Andorra","",2020-02-06,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"221","Andorra","Andorra","",2020-02-07,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"222","Andorra","Andorra","",2020-02-08,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"223","Andorra","Andorra","",2020-02-09,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"224","Andorra","Andorra","",2020-02-10,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"225","Andorra","Andorra","",2020-02-11,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"226","Andorra","Andorra","",2020-02-12,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"227","Andorra","Andorra","",2020-02-13,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"228","Andorra","Andorra","",2020-02-14,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"229","Andorra","Andorra","",2020-02-15,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"230","Andorra","Andorra","",2020-02-16,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"231","Andorra","Andorra","",2020-02-17,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"232","Andorra","Andorra","",2020-02-18,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"233","Andorra","Andorra","",2020-02-19,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"234","Andorra","Andorra","",2020-02-20,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"235","Andorra","Andorra","",2020-02-21,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"236","Andorra","Andorra","",2020-02-22,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"237","Andorra","Andorra","",2020-02-23,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"238","Andorra","Andorra","",2020-02-24,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"239","Andorra","Andorra","",2020-02-25,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"240","Andorra","Andorra","",2020-02-26,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"241","Andorra","Andorra","",2020-02-27,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"242","Andorra","Andorra","",2020-02-28,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"243","Andorra","Andorra","",2020-02-29,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"244","Andorra","Andorra","",2020-03-01,42.5063,1.5218,0,0,0,0,0,0,0,,,,""
"245","Andorra","Andorra","",2020-03-02,42.5063,1.5218,1,0,0,1,1,0,0,,0,0,""
"246","Andorra","Andorra","",2020-03-03,42.5063,1.5218,1,0,0,1,0,0,0,,0,0,""
"247","Andorra","Andorra","",2020-03-04,42.5063,1.5218,1,0,0,1,0,0,0,,0,0,""
"248","Andorra","Andorra","",2020-03-05,42.5063,1.5218,1,0,0,1,0,0,0,,0,0,""
"249","Andorra","Andorra","",2020-03-06,42.5063,1.5218,1,0,0,1,0,0,0,,0,0,""
